id,eventId,minute,second,team_name,x,y,expandedMinute,qualifiers,satisfiedEventsTypes,isTouch,period_value,period_displayName,type_value,type_displayName,outcomeType_value,outcomeType_displayName,player_name,endX,endY,cardType_value,cardType_displayName,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isShot,isGoal,blockedX,blockedY,isOwnGoal
2349958787.0,742,85,12.0,Fiorentina,87.4,32.2,87,[],[93],False,2,SecondHalf,49,BallRecovery,1,Successful,Dusan Vlahovic,,,,,,,,,,,,,
2352476887.0,162,22,43.0,Fiorentina,68.3,13.2,22,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.9'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '20.8'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,1,FirstHalf,1,Pass,1,Successful,Dusan Vlahovic,61.5,41.9,,,,,,,,,,,
2352486251.0,263,33,42.0,Fiorentina,68.1,75.1,33,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '91.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.1'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '58.6'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,1,FirstHalf,1,Pass,1,Successful,Dusan Vlahovic,58.6,91.8,,,,,,,,,,,
2352490419.0,292,37,19.0,Fiorentina,96.2,42.8,37,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '297'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[197, 199]",False,1,FirstHalf,44,Aerial,1,Successful,Dusan Vlahovic,,,,,,,,,,,,,
2352521605.0,441,50,48.0,Fiorentina,66.5,70.0,55,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '4.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '64.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '76.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.1'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 35, 37, 216, 218]",True,2,SecondHalf,1,Pass,1,Successful,Dusan Vlahovic,64.2,76.3,,,,,,,,,,,
2352534647.0,569,65,4.0,Fiorentina,88.3,22.4,70,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,2,SecondHalf,61,BallTouch,0,Unsuccessful,Dusan Vlahovic,,,,,,,,,,,,,
2357064843.0,59,5,35.0,Fiorentina,70.2,81.5,5,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '53'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 70]",True,1,FirstHalf,50,Dispossessed,1,Successful,Dusan Vlahovic,,,,,,,,,,,,,
2357069325.0,187,17,41.0,Fiorentina,73.8,55.8,17,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 69]",True,1,FirstHalf,61,BallTouch,0,Unsuccessful,Dusan Vlahovic,,,,,,,,,,,,,
2357087223.0,402,45,31.0,Fiorentina,63.5,60.3,45,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '41.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.6'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '13.3'}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,1,FirstHalf,1,Pass,1,Successful,Dusan Vlahovic,61.6,41.0,,,,,,,,,,,
2357101915.0,499,58,6.0,Fiorentina,66.4,15.0,60,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 21, 'displayName': 'OtherBodyPart'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,2,SecondHalf,61,BallTouch,0,Unsuccessful,Dusan Vlahovic,,,,,,,,,,,,,
